,Label,session,current_drive_mode
1360433,,5399.0,car/driveMode/0.0
1360434,,5399.0,car/driveMode/0.0
1360435,,5399.0,car/driveMode/0.0
1360436,,5399.0,car/driveMode/0.0
1360437,,5399.0,car/driveMode/0.0
1360438,,5399.0,car/driveMode/0.0
1360439,,5399.0,car/driveMode/0.0
1360440,,5399.0,car/driveMode/0.0
1360441,,5399.0,car/driveMode/0.0
1360442,,5399.0,car/driveMode/0.0
1360443,,5399.0,car/driveMode/0.0
1360444,,5399.0,car/driveMode/0.0
1360445,,5399.0,car/driveMode/0.0
1360446,,5399.0,car/driveMode/0.0
1360447,,5399.0,car/driveMode/0.0
1360448,,5399.0,car/driveMode/0.0
1360449,,5399.0,car/driveMode/0.0
1360450,,5399.0,car/driveMode/0.0
1360451,,5399.0,car/driveMode/0.0
1360452,,5399.0,car/driveMode/0.0
1360453,,5399.0,car/driveMode/0.0
1360454,,5399.0,car/driveMode/0.0
1360455,,5399.0,car/driveMode/0.0
1360456,,5399.0,car/driveMode/0.0
1360457,,5399.0,car/driveMode/0.0
1360458,,5399.0,car/driveMode/0.0
1360459,,5399.0,car/driveMode/0.0
1360460,,5399.0,car/driveMode/0.0
1360461,,5399.0,car/driveMode/0.0
1360462,,5399.0,car/driveMode/0.0
1360463,,5399.0,car/driveMode/0.0
1360464,,5399.0,car/driveMode/0.0
1360465,,5399.0,car/driveMode/0.0
1360466,,5399.0,car/driveMode/0.0
1360467,,5399.0,car/driveMode/0.0
1360468,,5399.0,car/driveMode/0.0
1360469,,5399.0,car/driveMode/0.0
1360470,,5399.0,car/driveMode/0.0
1360471,,5399.0,car/driveMode/0.0
1360472,,5399.0,car/driveMode/0.0
1360473,,5399.0,car/driveMode/0.0
1360474,,5399.0,car/driveMode/0.0
1360475,,5399.0,car/driveMode/0.0
1360476,,5399.0,car/driveMode/0.0
1360477,,5399.0,car/driveMode/0.0
1360478,,5399.0,car/driveMode/0.0
1360479,,5399.0,car/driveMode/0.0
1360480,,5399.0,car/driveMode/0.0
1360481,,5399.0,car/driveMode/0.0
1360482,,5399.0,car/driveMode/0.0
1360483,,5399.0,car/driveMode/0.0
1360484,,5399.0,car/driveMode/0.0
1360485,,5399.0,car/driveMode/0.0
1360486,,5399.0,car/driveMode/0.0
1360487,,5399.0,car/driveMode/0.0
1360488,,5399.0,car/driveMode/0.0
1360489,,5399.0,car/driveMode/0.0
1360490,,5399.0,car/driveMode/0.0
1360491,,5399.0,car/driveMode/0.0
1360492,,5399.0,car/driveMode/0.0
1360493,,5399.0,car/driveMode/0.0
1360494,,5399.0,car/driveMode/0.0
1360495,,5399.0,car/driveMode/0.0
1360496,,5399.0,car/driveMode/0.0
1360497,,5399.0,car/driveMode/0.0
1360498,,5399.0,car/driveMode/0.0
1360499,,5399.0,car/driveMode/0.0
1360500,,5399.0,car/driveMode/0.0
1360501,,5399.0,car/driveMode/0.0
1360502,,5399.0,car/driveMode/0.0
1360503,,5399.0,car/driveMode/0.0
1360504,,5399.0,car/driveMode/0.0
1360505,,5399.0,car/driveMode/0.0
1360506,,5399.0,car/driveMode/0.0
1360507,,5399.0,car/driveMode/0.0
1360508,,5399.0,car/driveMode/0.0
